input,output
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Group the pyramid and cube as Group2.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group2')"
Group the pyramid and cube as Group1.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group1')"
Group the sphere and sphere as Group2.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group2')"
Group the sphere and sphere as Group3.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group3')"
Group the sphere and sphere as Group2.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group2')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the pyramid and cube as Group2.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group2')"
Group the sphere and sphere as Group3.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group3')"
Group the sphere and sphere as Group3.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group3')"
Group the sphere and pyramid as Group2.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group2')"
Group the sphere and pyramid as Group2.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group2')"
Group the sphere and cube as Group1.,"groupObjects(targets=['sphere', 'cube'], groupName='Group1')"
Group the pyramid and cube as Group3.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group3')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the cube and cube as Group1.,"groupObjects(targets=['cube', 'cube'], groupName='Group1')"
Group the cube and sphere as Group2.,"groupObjects(targets=['cube', 'sphere'], groupName='Group2')"
Group the cube and pyramid as Group3.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group3')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the cube and pyramid as Group3.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group3')"
Group the sphere and sphere as Group2.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group2')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the pyramid and sphere as Group2.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group2')"
Group the cube and pyramid as Group1.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group1')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the sphere and pyramid as Group3.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group3')"
Group the pyramid and cube as Group2.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group2')"
Group the cube and cube as Group2.,"groupObjects(targets=['cube', 'cube'], groupName='Group2')"
Group the sphere and cube as Group2.,"groupObjects(targets=['sphere', 'cube'], groupName='Group2')"
Group the sphere and sphere as Group1.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group1')"
Group the pyramid and cube as Group2.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group2')"
Group the pyramid and pyramid as Group1.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group1')"
Group the pyramid and pyramid as Group2.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group2')"
Group the pyramid and sphere as Group3.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group3')"
Group the cube and pyramid as Group1.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group1')"
Group the sphere and pyramid as Group3.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group3')"
Group the sphere and cube as Group1.,"groupObjects(targets=['sphere', 'cube'], groupName='Group1')"
Group the sphere and pyramid as Group3.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group3')"
Group the sphere and cube as Group3.,"groupObjects(targets=['sphere', 'cube'], groupName='Group3')"
Group the sphere and cube as Group1.,"groupObjects(targets=['sphere', 'cube'], groupName='Group1')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the cube and sphere as Group1.,"groupObjects(targets=['cube', 'sphere'], groupName='Group1')"
Group the sphere and cube as Group3.,"groupObjects(targets=['sphere', 'cube'], groupName='Group3')"
Group the pyramid and sphere as Group1.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group1')"
Group the cube and pyramid as Group2.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group2')"
Group the pyramid and pyramid as Group2.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group2')"
Group the sphere and pyramid as Group2.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group2')"
Group the pyramid and pyramid as Group2.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group2')"
Group the pyramid and cube as Group1.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group1')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the sphere and pyramid as Group2.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group2')"
Group the sphere and pyramid as Group3.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group3')"
Group the cube and pyramid as Group3.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group3')"
Group the sphere and pyramid as Group3.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group3')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the sphere and sphere as Group3.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group3')"
Group the cube and cube as Group1.,"groupObjects(targets=['cube', 'cube'], groupName='Group1')"
Group the sphere and cube as Group3.,"groupObjects(targets=['sphere', 'cube'], groupName='Group3')"
Group the pyramid and sphere as Group3.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group3')"
Group the cube and cube as Group2.,"groupObjects(targets=['cube', 'cube'], groupName='Group2')"
Group the sphere and pyramid as Group2.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group2')"
Group the cube and cube as Group1.,"groupObjects(targets=['cube', 'cube'], groupName='Group1')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the cube and cube as Group3.,"groupObjects(targets=['cube', 'cube'], groupName='Group3')"
Group the pyramid and cube as Group1.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group1')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the sphere and sphere as Group2.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group2')"
Group the cube and sphere as Group1.,"groupObjects(targets=['cube', 'sphere'], groupName='Group1')"
Group the pyramid and sphere as Group3.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group3')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the pyramid and sphere as Group1.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group1')"
Group the sphere and sphere as Group3.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group3')"
Group the pyramid and pyramid as Group2.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group2')"
Group the pyramid and pyramid as Group1.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group1')"
Group the sphere and sphere as Group2.,"groupObjects(targets=['sphere', 'sphere'], groupName='Group2')"
Group the pyramid and sphere as Group1.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group1')"
Group the cube and sphere as Group3.,"groupObjects(targets=['cube', 'sphere'], groupName='Group3')"
Group the cube and cube as Group2.,"groupObjects(targets=['cube', 'cube'], groupName='Group2')"
Group the cube and pyramid as Group3.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group3')"
Group the sphere and pyramid as Group3.,"groupObjects(targets=['sphere', 'pyramid'], groupName='Group3')"
Group the cube and cube as Group2.,"groupObjects(targets=['cube', 'cube'], groupName='Group2')"
Group the pyramid and pyramid as Group2.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group2')"
Group the cube and cube as Group2.,"groupObjects(targets=['cube', 'cube'], groupName='Group2')"
Group the sphere and cube as Group1.,"groupObjects(targets=['sphere', 'cube'], groupName='Group1')"
Group the sphere and cube as Group3.,"groupObjects(targets=['sphere', 'cube'], groupName='Group3')"
Group the cube and pyramid as Group3.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group3')"
Group the pyramid and sphere as Group3.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group3')"
Group the pyramid and cube as Group1.,"groupObjects(targets=['pyramid', 'cube'], groupName='Group1')"
Group the sphere and cube as Group1.,"groupObjects(targets=['sphere', 'cube'], groupName='Group1')"
Group the cube and pyramid as Group1.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group1')"
Group the cube and pyramid as Group2.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group2')"
Group the cube and pyramid as Group1.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group1')"
Group the pyramid and pyramid as Group3.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group3')"
Group the cube and pyramid as Group1.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group1')"
Group the cube and pyramid as Group2.,"groupObjects(targets=['cube', 'pyramid'], groupName='Group2')"
Group the cube and cube as Group3.,"groupObjects(targets=['cube', 'cube'], groupName='Group3')"
Group the pyramid and pyramid as Group1.,"groupObjects(targets=['pyramid', 'pyramid'], groupName='Group1')"
Group the pyramid and sphere as Group1.,"groupObjects(targets=['pyramid', 'sphere'], groupName='Group1')"
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group3.,ungroupObjects(groupName='Group3')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group1.,ungroupObjects(groupName='Group1')
Ungroup the objects in Group2.,ungroupObjects(groupName='Group2')
"Duplicate the pyramid and place it at -8, 14, 69.","duplicateObject(target='pyramid', location={x:-8, y:14, z:69})"
"Duplicate the sphere and place it at 71, 6, 87.","duplicateObject(target='sphere', location={x:71, y:6, z:87})"
"Duplicate the cube and place it at -98, -37, -71.","duplicateObject(target='cube', location={x:-98, y:-37, z:-71})"
"Duplicate the pyramid and place it at -1, -41, -15.","duplicateObject(target='pyramid', location={x:-1, y:-41, z:-15})"
"Duplicate the pyramid and place it at -96, 18, -52.","duplicateObject(target='pyramid', location={x:-96, y:18, z:-52})"
"Duplicate the cube and place it at -4, -98, -90.","duplicateObject(target='cube', location={x:-4, y:-98, z:-90})"
"Duplicate the cube and place it at -86, -85, -5.","duplicateObject(target='cube', location={x:-86, y:-85, z:-5})"
"Duplicate the cube and place it at 34, 77, -44.","duplicateObject(target='cube', location={x:34, y:77, z:-44})"
"Duplicate the cube and place it at 43, 65, -81.","duplicateObject(target='cube', location={x:43, y:65, z:-81})"
"Duplicate the cube and place it at 12, -90, 74.","duplicateObject(target='cube', location={x:12, y:-90, z:74})"
"Duplicate the sphere and place it at -12, 18, -81.","duplicateObject(target='sphere', location={x:-12, y:18, z:-81})"
"Duplicate the pyramid and place it at -17, 96, -45.","duplicateObject(target='pyramid', location={x:-17, y:96, z:-45})"
"Duplicate the pyramid and place it at -69, 73, 66.","duplicateObject(target='pyramid', location={x:-69, y:73, z:66})"
"Duplicate the sphere and place it at 65, -2, 11.","duplicateObject(target='sphere', location={x:65, y:-2, z:11})"
"Duplicate the sphere and place it at 77, -100, 56.","duplicateObject(target='sphere', location={x:77, y:-100, z:56})"
"Duplicate the pyramid and place it at 90, -72, -46.","duplicateObject(target='pyramid', location={x:90, y:-72, z:-46})"
"Duplicate the sphere and place it at 32, 13, -69.","duplicateObject(target='sphere', location={x:32, y:13, z:-69})"
"Duplicate the sphere and place it at -85, -65, 61.","duplicateObject(target='sphere', location={x:-85, y:-65, z:61})"
"Duplicate the sphere and place it at 59, 51, -96.","duplicateObject(target='sphere', location={x:59, y:51, z:-96})"
"Duplicate the sphere and place it at -81, -34, 39.","duplicateObject(target='sphere', location={x:-81, y:-34, z:39})"
"Duplicate the pyramid and place it at 13, 75, -46.","duplicateObject(target='pyramid', location={x:13, y:75, z:-46})"
"Duplicate the sphere and place it at -22, -39, 51.","duplicateObject(target='sphere', location={x:-22, y:-39, z:51})"
"Duplicate the sphere and place it at -86, 17, 24.","duplicateObject(target='sphere', location={x:-86, y:17, z:24})"
"Duplicate the pyramid and place it at 72, 30, 68.","duplicateObject(target='pyramid', location={x:72, y:30, z:68})"
"Duplicate the sphere and place it at 20, -79, 49.","duplicateObject(target='sphere', location={x:20, y:-79, z:49})"
"Duplicate the pyramid and place it at -45, -46, -20.","duplicateObject(target='pyramid', location={x:-45, y:-46, z:-20})"
"Duplicate the cube and place it at 39, 47, -94.","duplicateObject(target='cube', location={x:39, y:47, z:-94})"
"Duplicate the pyramid and place it at -52, 17, -82.","duplicateObject(target='pyramid', location={x:-52, y:17, z:-82})"
"Duplicate the pyramid and place it at -23, 80, 28.","duplicateObject(target='pyramid', location={x:-23, y:80, z:28})"
"Duplicate the pyramid and place it at 26, 32, 79.","duplicateObject(target='pyramid', location={x:26, y:32, z:79})"
"Duplicate the sphere and place it at -40, 35, 84.","duplicateObject(target='sphere', location={x:-40, y:35, z:84})"
"Duplicate the cube and place it at 58, 71, -55.","duplicateObject(target='cube', location={x:58, y:71, z:-55})"
"Duplicate the pyramid and place it at -21, 89, 66.","duplicateObject(target='pyramid', location={x:-21, y:89, z:66})"
"Duplicate the pyramid and place it at -96, 90, 23.","duplicateObject(target='pyramid', location={x:-96, y:90, z:23})"
"Duplicate the cube and place it at -52, -53, 80.","duplicateObject(target='cube', location={x:-52, y:-53, z:80})"
"Duplicate the cube and place it at 3, 73, 25.","duplicateObject(target='cube', location={x:3, y:73, z:25})"
"Duplicate the sphere and place it at -76, -8, 66.","duplicateObject(target='sphere', location={x:-76, y:-8, z:66})"
"Duplicate the pyramid and place it at -1, 94, -23.","duplicateObject(target='pyramid', location={x:-1, y:94, z:-23})"
"Duplicate the cube and place it at 7, -14, 7.","duplicateObject(target='cube', location={x:7, y:-14, z:7})"
"Duplicate the pyramid and place it at -28, -69, -46.","duplicateObject(target='pyramid', location={x:-28, y:-69, z:-46})"
"Duplicate the pyramid and place it at 2, 94, 65.","duplicateObject(target='pyramid', location={x:2, y:94, z:65})"
"Duplicate the pyramid and place it at -13, -51, -66.","duplicateObject(target='pyramid', location={x:-13, y:-51, z:-66})"
"Duplicate the cube and place it at 10, -26, 7.","duplicateObject(target='cube', location={x:10, y:-26, z:7})"
"Duplicate the pyramid and place it at -66, 46, 30.","duplicateObject(target='pyramid', location={x:-66, y:46, z:30})"
"Duplicate the pyramid and place it at -51, 3, -62.","duplicateObject(target='pyramid', location={x:-51, y:3, z:-62})"
"Duplicate the sphere and place it at -47, 27, 15.","duplicateObject(target='sphere', location={x:-47, y:27, z:15})"
"Duplicate the sphere and place it at 28, -77, -37.","duplicateObject(target='sphere', location={x:28, y:-77, z:-37})"
"Duplicate the sphere and place it at -34, -65, 64.","duplicateObject(target='sphere', location={x:-34, y:-65, z:64})"
"Duplicate the pyramid and place it at 0, 32, -79.","duplicateObject(target='pyramid', location={x:0, y:32, z:-79})"
"Duplicate the sphere and place it at -4, 33, -14.","duplicateObject(target='sphere', location={x:-4, y:33, z:-14})"
"Duplicate the sphere and place it at -95, -69, 54.","duplicateObject(target='sphere', location={x:-95, y:-69, z:54})"
"Duplicate the sphere and place it at -2, 23, 70.","duplicateObject(target='sphere', location={x:-2, y:23, z:70})"
"Duplicate the sphere and place it at 88, -90, 46.","duplicateObject(target='sphere', location={x:88, y:-90, z:46})"
"Duplicate the sphere and place it at -40, 44, -73.","duplicateObject(target='sphere', location={x:-40, y:44, z:-73})"
"Duplicate the cube and place it at 23, 68, -67.","duplicateObject(target='cube', location={x:23, y:68, z:-67})"
"Duplicate the sphere and place it at -46, 24, 8.","duplicateObject(target='sphere', location={x:-46, y:24, z:8})"
"Duplicate the sphere and place it at -72, 5, -38.","duplicateObject(target='sphere', location={x:-72, y:5, z:-38})"
"Duplicate the cube and place it at 12, 16, -73.","duplicateObject(target='cube', location={x:12, y:16, z:-73})"
"Duplicate the pyramid and place it at -30, -79, -38.","duplicateObject(target='pyramid', location={x:-30, y:-79, z:-38})"
"Duplicate the cube and place it at -34, 21, 28.","duplicateObject(target='cube', location={x:-34, y:21, z:28})"
"Duplicate the pyramid and place it at 99, 55, -90.","duplicateObject(target='pyramid', location={x:99, y:55, z:-90})"
"Duplicate the pyramid and place it at 39, -15, 77.","duplicateObject(target='pyramid', location={x:39, y:-15, z:77})"
"Duplicate the sphere and place it at 37, 87, -90.","duplicateObject(target='sphere', location={x:37, y:87, z:-90})"
"Duplicate the sphere and place it at 53, -69, 3.","duplicateObject(target='sphere', location={x:53, y:-69, z:3})"
"Duplicate the sphere and place it at -12, -13, 31.","duplicateObject(target='sphere', location={x:-12, y:-13, z:31})"
"Duplicate the pyramid and place it at 24, -42, 45.","duplicateObject(target='pyramid', location={x:24, y:-42, z:45})"
"Duplicate the pyramid and place it at -34, 88, -5.","duplicateObject(target='pyramid', location={x:-34, y:88, z:-5})"
"Duplicate the sphere and place it at 1, 51, 44.","duplicateObject(target='sphere', location={x:1, y:51, z:44})"
"Duplicate the cube and place it at 91, 70, -6.","duplicateObject(target='cube', location={x:91, y:70, z:-6})"
"Duplicate the pyramid and place it at -26, -30, 7.","duplicateObject(target='pyramid', location={x:-26, y:-30, z:7})"
"Duplicate the cube and place it at 19, 92, 43.","duplicateObject(target='cube', location={x:19, y:92, z:43})"
"Duplicate the sphere and place it at 50, -86, 4.","duplicateObject(target='sphere', location={x:50, y:-86, z:4})"
"Duplicate the cube and place it at 78, -68, 4.","duplicateObject(target='cube', location={x:78, y:-68, z:4})"
"Duplicate the cube and place it at 40, 3, 8.","duplicateObject(target='cube', location={x:40, y:3, z:8})"
"Duplicate the pyramid and place it at -7, -90, -72.","duplicateObject(target='pyramid', location={x:-7, y:-90, z:-72})"
"Duplicate the cube and place it at 51, 68, -76.","duplicateObject(target='cube', location={x:51, y:68, z:-76})"
"Duplicate the cube and place it at 98, -43, 88.","duplicateObject(target='cube', location={x:98, y:-43, z:88})"
"Duplicate the pyramid and place it at -31, 64, 22.","duplicateObject(target='pyramid', location={x:-31, y:64, z:22})"
"Duplicate the cube and place it at -93, -57, 52.","duplicateObject(target='cube', location={x:-93, y:-57, z:52})"
"Duplicate the sphere and place it at -36, -39, 58.","duplicateObject(target='sphere', location={x:-36, y:-39, z:58})"
"Duplicate the pyramid and place it at -76, -25, 54.","duplicateObject(target='pyramid', location={x:-76, y:-25, z:54})"
"Duplicate the pyramid and place it at -37, 40, 69.","duplicateObject(target='pyramid', location={x:-37, y:40, z:69})"
"Duplicate the cube and place it at -58, -41, 94.","duplicateObject(target='cube', location={x:-58, y:-41, z:94})"
"Duplicate the pyramid and place it at 27, 86, -27.","duplicateObject(target='pyramid', location={x:27, y:86, z:-27})"
"Duplicate the sphere and place it at 6, -91, -45.","duplicateObject(target='sphere', location={x:6, y:-91, z:-45})"
"Duplicate the sphere and place it at -21, 24, -3.","duplicateObject(target='sphere', location={x:-21, y:24, z:-3})"
"Duplicate the sphere and place it at -48, -53, -75.","duplicateObject(target='sphere', location={x:-48, y:-53, z:-75})"
"Duplicate the sphere and place it at -20, -28, -31.","duplicateObject(target='sphere', location={x:-20, y:-28, z:-31})"
"Duplicate the pyramid and place it at 95, -68, -51.","duplicateObject(target='pyramid', location={x:95, y:-68, z:-51})"
