input,output
"Set the lighting to type=spot, intensity=6, color=yellow.","changeLighting(type=""spot"", intensity=6, color=""yellow"")"
"Set the lighting to type=spot, intensity=9, color=yellow.","changeLighting(type=""spot"", intensity=9, color=""yellow"")"
"Set the lighting to type=directional, intensity=9, color=red.","changeLighting(type=""directional"", intensity=9, color=""red"")"
"Set the lighting to type=ambient, intensity=8, color=yellow.","changeLighting(type=""ambient"", intensity=8, color=""yellow"")"
"Set the lighting to type=ambient, intensity=10, color=blue.","changeLighting(type=""ambient"", intensity=10, color=""blue"")"
"Set the lighting to type=ambient, intensity=7, color=green.","changeLighting(type=""ambient"", intensity=7, color=""green"")"
"Set the lighting to type=directional, intensity=3, color=yellow.","changeLighting(type=""directional"", intensity=3, color=""yellow"")"
"Set the lighting to type=ambient, intensity=7, color=blue.","changeLighting(type=""ambient"", intensity=7, color=""blue"")"
"Set the lighting to type=ambient, intensity=10, color=yellow.","changeLighting(type=""ambient"", intensity=10, color=""yellow"")"
"Set the lighting to type=ambient, intensity=9, color=red.","changeLighting(type=""ambient"", intensity=9, color=""red"")"
"Set the lighting to type=directional, intensity=10, color=yellow.","changeLighting(type=""directional"", intensity=10, color=""yellow"")"
"Set the lighting to type=ambient, intensity=7, color=yellow.","changeLighting(type=""ambient"", intensity=7, color=""yellow"")"
"Set the lighting to type=ambient, intensity=5, color=blue.","changeLighting(type=""ambient"", intensity=5, color=""blue"")"
"Set the lighting to type=directional, intensity=2, color=blue.","changeLighting(type=""directional"", intensity=2, color=""blue"")"
"Set the lighting to type=ambient, intensity=10, color=red.","changeLighting(type=""ambient"", intensity=10, color=""red"")"
"Set the lighting to type=ambient, intensity=8, color=blue.","changeLighting(type=""ambient"", intensity=8, color=""blue"")"
"Set the lighting to type=ambient, intensity=6, color=green.","changeLighting(type=""ambient"", intensity=6, color=""green"")"
"Set the lighting to type=directional, intensity=8, color=green.","changeLighting(type=""directional"", intensity=8, color=""green"")"
"Set the lighting to type=spot, intensity=4, color=red.","changeLighting(type=""spot"", intensity=4, color=""red"")"
"Set the lighting to type=directional, intensity=8, color=green.","changeLighting(type=""directional"", intensity=8, color=""green"")"
"Set the lighting to type=directional, intensity=2, color=green.","changeLighting(type=""directional"", intensity=2, color=""green"")"
"Set the lighting to type=ambient, intensity=6, color=yellow.","changeLighting(type=""ambient"", intensity=6, color=""yellow"")"
"Set the lighting to type=directional, intensity=9, color=blue.","changeLighting(type=""directional"", intensity=9, color=""blue"")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to yellow or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to green or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to yellow or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to blue or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to red or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Set the background color to green or image to mountain.png.,"setBackground(color=""mountain.png."" if ""color"" in sample else ""image=mountain.png."")"
Set the background color to blue or image to sky.jpg.,"setBackground(color=""sky.jpg."" if ""color"" in sample else ""image=sky.jpg."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group3.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group3."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group2.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group2."")"
Group [object1] and [object2] into group Group1.,"groupObjects(targets=[""[object1]"", ""[object2]""], groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
